2019-09-19 16:40:59,923 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 0...
2019-09-19 16:40:59,925 ib_insync.client INFO Connected
2019-09-19 16:40:59,933 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:00,462 ib_insync.client ERROR Peer closed connection
2019-09-19 16:41:00,463 ib_insync.client ERROR clientId 0 already in use?
2019-09-19 16:41:01,916 ib_insync.client ERROR API connection failed: CancelledError()
2019-09-19 16:41:01,918 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 1...
2019-09-19 16:41:01,919 ib_insync.client INFO Connected
2019-09-19 16:41:01,936 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:01,937 ib_insync.client INFO API connection ready
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:hkhmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2019-09-19 16:41:01,944 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=15.3999996, marketValue=-6160.0, averageCost=18.0798535, unrealizedPNL=1071.94, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,095 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376097738, symbol='MFSL', lastTradeDateOrContractMonth='20191031', strike=490.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MFSL19OCT490CE', tradingClass='MFSL'), position=-1200.0, marketPrice=1.45000005, marketValue=-1740.0, averageCost=0.23305585, unrealizedPNL=-1460.33, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,096 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103591, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=95.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT95PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.2, marketValue=-1200.0, averageCost=0.24638915, unrealizedPNL=278.33, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,096 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103597, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT100PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.50174825, marketValue=-3010.49, averageCost=0.24638915, unrealizedPNL=-1532.15, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,097 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376104650, symbol='CHOLAFIN', lastTradeDateOrContractMonth='20191031', strike=330.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='CHOLAFIN19OCT330CE', tradingClass='CHOLAFIN'), position=-2500.0, marketPrice=0.75, marketValue=-1875.0, averageCost=0.2417225, unrealizedPNL=-1270.69, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,097 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376109609, symbol='PEL', lastTradeDateOrContractMonth='20191031', strike=2500.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19OCT2500CE', tradingClass='PEL'), position=-302.0, marketPrice=6.6999998, marketValue=-2023.4, averageCost=2.0314437, unrealizedPNL=-1409.9, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,097 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376109618, symbol='PEL', lastTradeDateOrContractMonth='20191031', strike=2550.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19OCT2550CE', tradingClass='PEL'), position=-302.0, marketPrice=5.1500001, marketValue=-1555.3, averageCost=0.18349735, unrealizedPNL=-1499.88, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,098 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112243, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20191031', strike=690.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19OCT690CE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=4.0, marketValue=-5000.0, averageCost=0.68322305, unrealizedPNL=-4145.97, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,098 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112249, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20191031', strike=700.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19OCT700CE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=2.4000001, marketValue=-3000.0, averageCost=0.2337225, unrealizedPNL=-2707.85, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,099 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112367, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20191031', strike=75.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MOTHERSUMI19OCT75PE', tradingClass='MOTHERSUMI'), position=-3300.0, marketPrice=0.25, marketValue=-825.0, averageCost=0.2936064, unrealizedPNL=143.9, realizedPNL=-0.0, account='U9329809')
2019-09-19 17:00:31,099 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112372, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20191031', strike=77.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MOTHERSUMI19OCT77.5PE', tradingClass='MOTHERSUMI'), position=-3300.0, marketPrice=0.4, marketValue=-1320.0, averageCost=0.4434399, unrealizedPNL=143.35, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,100 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112859, symbol='INFRATEL', lastTradeDateOrContractMonth='20191031', strike=290.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INFRATEL19OCT290CE', tradingClass='INFRATEL'), position=-2000.0, marketPrice=0.90935845, marketValue=-1818.72, averageCost=0.2397225, unrealizedPNL=-1339.27, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,100 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376114899, symbol='BRITANNIA', lastTradeDateOrContractMonth='20191031', strike=3300.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BRITANNIA19OCT3300CE', tradingClass='BRITANNIA'), position=-200.0, marketPrice=3.04999995, marketValue=-610.0, averageCost=0.1497225, unrealizedPNL=-580.06, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,100 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376115801, symbol='BHARTIART', lastTradeDateOrContractMonth='20191031', strike=410.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARTIARTL19OCT410CE', tradingClass='BHARTIARTL'), position=-1851.0, marketPrice=1.04999995, marketValue=-1943.55, averageCost=0.83825155, unrealizedPNL=-391.95, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,101 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376116292, symbol='ADANIPOWE', lastTradeDateOrContractMonth='20191031', strike=54.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ADANIPOWER19OCT54PE', tradingClass='ADANIPOWER'), position=-20000.0, marketPrice=0.92024045, marketValue=-18404.81, averageCost=0.798112, unrealizedPNL=-2442.57, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,101 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376116302, symbol='ADANIPOWE', lastTradeDateOrContractMonth='20191031', strike=55.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ADANIPOWER19OCT55PE', tradingClass='ADANIPOWER'), position=-20000.0, marketPrice=1.3069304, marketValue=-26138.61, averageCost=0.9479455, unrealizedPNL=-7179.7, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,101 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376123415, symbol='BHARATFOR', lastTradeDateOrContractMonth='20191031', strike=310.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19OCT310PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=0.35, marketValue=-420.0, averageCost=0.23305585, unrealizedPNL=-140.33, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,102 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376126096, symbol='RAMCOCEM', lastTradeDateOrContractMonth='20191031', strike=860.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='RAMCOCEM19OCT860CE', tradingClass='RAMCOCEM'), position=-800.0, marketPrice=2.25, marketValue=-1800.0, averageCost=0.2247225, unrealizedPNL=-1620.22, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:31,102 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376129112, symbol='IGL', lastTradeDateOrContractMonth='20191031', strike=395.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IGL19OCT395CE', tradingClass='IGL'), position=-2750.0, marketPrice=0.6, marketValue=-1650.0, averageCost=0.2424498, unrealizedPNL=-983.26, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,356 ib_insync.client WARNING Started to throttle requests
2019-09-19 17:00:43,450 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=15.55785085, marketValue=-6223.14, averageCost=18.0798535, unrealizedPNL=1008.8, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,450 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120330, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1480.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1480PE', tradingClass='ACC'), position=-400.0, marketPrice=24.8389435, marketValue=-9935.58, averageCost=21.92558, unrealizedPNL=-1165.35, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,451 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373121318, symbol='ADANIPOWE', lastTradeDateOrContractMonth='20190926', strike=64.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ADANIPOWER19SEP64CE', tradingClass='ADANIPOWER'), position=-40000.0, marketPrice=0.8389426, marketValue=-33557.7, averageCost=1.097779, unrealizedPNL=10353.46, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,451 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373123024, symbol='HAVELLS', lastTradeDateOrContractMonth='20190926', strike=620.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HAVELLS19SEP620PE', tradingClass='HAVELLS'), position=-1000.0, marketPrice=4.5999999, marketValue=-4600.0, averageCost=2.876781, unrealizedPNL=-1723.22, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,452 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373123331, symbol='CANBK', lastTradeDateOrContractMonth='20190926', strike=180.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='CANBK19SEP180PE', tradingClass='CANBK'), position=-2000.0, marketPrice=1.9804847, marketValue=-3960.97, averageCost=1.388446, unrealizedPNL=-1184.08, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,452 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124609, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=207.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP207.5PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=2.9094367, marketValue=-9310.2, averageCost=1.492085, unrealizedPNL=-4535.53, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,452 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124619, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=210.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP210PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=4.143548, marketValue=-13259.35, averageCost=1.492085, unrealizedPNL=-8484.68, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,453 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124677, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=230.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP230CE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=0.2683675, marketValue=-858.78, averageCost=1.492085, unrealizedPNL=3915.9, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,453 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373126249, symbol='TATAMOTOR', lastTradeDateOrContractMonth='20190926', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TATAMOTORS19SEP100PE', tradingClass='TATAMOTORS'), position=-3000.0, marketPrice=0.3059887, marketValue=-917.97, averageCost=0.39288935, unrealizedPNL=260.7, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,454 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373127066, symbol='BHARATFOR', lastTradeDateOrContractMonth='20190926', strike=360.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19SEP360PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=0.9121901, marketValue=-1094.63, averageCost=0.23305585, unrealizedPNL=-814.96, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,454 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373127075, symbol='BHARATFOR', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BHARATFORG19SEP370PE', tradingClass='BHARATFORG'), position=-1200.0, marketPrice=2.0137441, marketValue=-2416.49, averageCost=0.63261185, unrealizedPNL=-1657.36, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,455 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130342, symbol='HINDALCO', lastTradeDateOrContractMonth='20190926', strike=200.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19SEP200CE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=1.3515036, marketValue=-4730.26, averageCost=1.94212125, unrealizedPNL=2067.16, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,455 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130777, symbol='INDUSINDB', lastTradeDateOrContractMonth='20190926', strike=1250.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INDUSINDBK19SEP1250PE', tradingClass='INDUSINDBK'), position=-400.0, marketPrice=13.3618498, marketValue=-5344.74, averageCost=9.239677, unrealizedPNL=-1648.87, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,456 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131282, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=200.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP200PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=0.86842825, marketValue=-1736.86, averageCost=0.98889, unrealizedPNL=240.92, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,456 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131288, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=205.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP205PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=1.40973415, marketValue=-2819.47, averageCost=0.98889, unrealizedPNL=-841.69, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,457 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131632, symbol='LTFH', lastTradeDateOrContractMonth='20190926', strike=85.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='L&TFH19SEP85PE', tradingClass='L&TFH'), position=-4500.0, marketPrice=0.68111325, marketValue=-3065.01, averageCost=0.69477855, unrealizedPNL=61.49, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,457 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132000, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=1700.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP1700PE', tradingClass='PEL'), position=-302.0, marketPrice=22.45000075, marketValue=-6779.9, averageCost=12.7195669, unrealizedPNL=-2938.59, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,457 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132010, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=1750.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP1750PE', tradingClass='PEL'), position=-302.0, marketPrice=41.01688385, marketValue=-12387.1, averageCost=14.31779075, unrealizedPNL=-8063.13, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,458 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132077, symbol='PEL', lastTradeDateOrContractMonth='20190926', strike=2200.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19SEP2200CE', tradingClass='PEL'), position=-302.0, marketPrice=0.72265835, marketValue=-218.24, averageCost=0.53310895, unrealizedPNL=-57.24, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,458 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132553, symbol='SRF', lastTradeDateOrContractMonth='20190926', strike=2600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='SRF19SEP2600PE', tradingClass='SRF'), position=-250.0, marketPrice=11.6952486, marketValue=-2923.81, averageCost=11.8567356, unrealizedPNL=40.37, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,459 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373132960, symbol='TECHM', lastTradeDateOrContractMonth='20190926', strike=680.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TECHM19SEP680PE', tradingClass='TECHM'), position=-1200.0, marketPrice=2.0999999, marketValue=-2520.0, averageCost=3.17978135, unrealizedPNL=1295.74, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,459 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136417, symbol='LICHSGFIN', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='LICHSGFIN19SEP370PE', tradingClass='LICHSGFIN'), position=-1100.0, marketPrice=4.4348235, marketValue=-4878.31, averageCost=2.02954275, unrealizedPNL=-2645.81, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,459 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136427, symbol='LICHSGFIN', lastTradeDateOrContractMonth='20190926', strike=380.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='LICHSGFIN19SEP380PE', tradingClass='LICHSGFIN'), position=-1100.0, marketPrice=8.3972597, marketValue=-9236.99, averageCost=3.6777112, unrealizedPNL=-5191.5, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,460 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136897, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20190926', strike=580.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19SEP580PE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=4.06885625, marketValue=-5086.07, averageCost=4.2292825, unrealizedPNL=200.53, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,460 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136951, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20190926', strike=650.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19SEP650CE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=0.8050995, marketValue=-1006.37, averageCost=0.98289, unrealizedPNL=222.24, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,461 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373137179, symbol='MFSL', lastTradeDateOrContractMonth='20190926', strike=380.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MFSL19SEP380PE', tradingClass='MFSL'), position=-1200.0, marketPrice=1.34329605, marketValue=-1611.96, averageCost=2.73028085, unrealizedPNL=1664.38, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,461 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373137230, symbol='MFSL', lastTradeDateOrContractMonth='20190926', strike=450.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MFSL19SEP450CE', tradingClass='MFSL'), position=-1200.0, marketPrice=0.40518465, marketValue=-486.22, averageCost=0.23305585, unrealizedPNL=-206.55, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,461 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373139913, symbol='VOLTAS', lastTradeDateOrContractMonth='20190926', strike=600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='VOLTAS19SEP600PE', tradingClass='VOLTAS'), position=-1000.0, marketPrice=2.29543565, marketValue=-2295.44, averageCost=4.275227, unrealizedPNL=1979.79, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373139967, symbol='VOLTAS', lastTradeDateOrContractMonth='20190926', strike=670.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='VOLTAS19SEP670CE', tradingClass='VOLTAS'), position=-1000.0, marketPrice=0.6884545, marketValue=-688.45, averageCost=0.679223, unrealizedPNL=-9.23, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373139974, symbol='VOLTAS', lastTradeDateOrContractMonth='20190926', strike=680.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='VOLTAS19SEP680CE', tradingClass='VOLTAS'), position=-1000.0, marketPrice=0.29473775, marketValue=-294.74, averageCost=0.2297225, unrealizedPNL=-65.02, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373141344, symbol='ZEEL', lastTradeDateOrContractMonth='20190926', strike=310.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ZEEL19SEP310PE', tradingClass='ZEEL'), position=-1300.0, marketPrice=10.5930681, marketValue=-13770.99, averageCost=2.4318959, unrealizedPNL=-10609.52, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373144106, symbol='CUMMINSIN', lastTradeDateOrContractMonth='20190926', strike=540.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='CUMMINSIND19SEP540PE', tradingClass='CUMMINSIND'), position=-700.0, marketPrice=3.72582625, marketValue=-2608.08, averageCost=3.86709955, unrealizedPNL=98.89, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373146440, symbol='JUBLFOOD', lastTradeDateOrContractMonth='20190926', strike=1160.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUBLFOOD19SEP1160PE', tradingClass='JUBLFOOD'), position=-500.0, marketPrice=3.8334875, marketValue=-1916.74, averageCost=5.1042836, unrealizedPNL=635.4, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373146715, symbol='MMFIN', lastTradeDateOrContractMonth='20190926', strike=300.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='M&MFIN19SEP300PE', tradingClass='M&MFIN'), position=-1250.0, marketPrice=1.2518027, marketValue=-1564.75, averageCost=1.382446, unrealizedPNL=163.3, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,464 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373147105, symbol='MARICO', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MARICO19SEP370PE', tradingClass='MARICO'), position=-2600.0, marketPrice=1.2982595, marketValue=-3375.47, averageCost=2.2398102, unrealizedPNL=2448.03, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,464 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373149234, symbol='TVSMOTOR', lastTradeDateOrContractMonth='20190926', strike=340.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TVSMOTOR19SEP340PE', tradingClass='TVSMOTOR'), position=-1100.0, marketPrice=1.38708805, marketValue=-1525.8, averageCost=1.3802642, unrealizedPNL=-7.51, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,464 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373150251, symbol='HEROMOTOC', lastTradeDateOrContractMonth='20190926', strike=2350.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEROMOTOCO19SEP2350PE', tradingClass='HEROMOTOCO'), position=-200.0, marketPrice=8.15791895, marketValue=-1631.58, averageCost=9.489344, unrealizedPNL=266.29, realizedPNL=0.0, account='U9329809')
2019-09-19 17:00:43,465 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373150256, symbol='HEROMOTOC', lastTradeDateOrContractMonth='20190926', strike=2400.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEROMOTOCO19SEP2400PE', tradingClass='HEROMOTOCO'), position=-200.0, marketPrice=12.1286087, marketValue=-2425.72, averageCost=10.5381785, unrealizedPNL=-318.09, realizedPNL=0.0, account='U9329809')
