2019-08-28 09:55:34,751 ib_insync.client WARNING Started to throttle requests
2019-08-28 09:55:36,772 ib_insync.client WARNING Stopped to throttle requests
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:58:33,739 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Stock(conId=37018770, symbol='T', right='0', primaryExchange='NYSE', currency='USD', localSymbol='T', tradingClass='T'), position=-100.0, marketPrice=34.7060013, marketValue=-3470.6, averageCost=33.499188, unrealizedPNL=-120.68, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,751 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350436637, symbol='COF', lastTradeDateOrContractMonth='20190920', strike=70.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COF   190920P00070000', tradingClass='COF'), position=-1.0, marketPrice=0.19154865, marketValue=-19.15, averageCost=27.3245, unrealizedPNL=8.17, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,305 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350555898, symbol='HON', lastTradeDateOrContractMonth='20190920', strike=135.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190920P00135000', tradingClass='HON'), position=-1.0, marketPrice=0.2845475, marketValue=-28.45, averageCost=28.2045, unrealizedPNL=-0.25, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,305 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350555915, symbol='HON', lastTradeDateOrContractMonth='20190920', strike=140.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190920P00140000', tradingClass='HON'), position=-1.0, marketPrice=0.45750425, marketValue=-45.75, averageCost=32.2044, unrealizedPNL=-13.55, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,306 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350616235, symbol='LMT', lastTradeDateOrContractMonth='20190920', strike=310.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='LMT   190920P00310000', tradingClass='LMT'), position=-1.0, marketPrice=0.3066584, marketValue=-30.67, averageCost=34.7544, unrealizedPNL=4.09, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,306 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350616240, symbol='LMT', lastTradeDateOrContractMonth='20190920', strike=315.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='LMT   190920P00315000', tradingClass='LMT'), position=-1.0, marketPrice=0.3885004, marketValue=-38.85, averageCost=39.7543, unrealizedPNL=0.9, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,307 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350627494, symbol='MCD', lastTradeDateOrContractMonth='20190920', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190920P00200000', tradingClass='MCD'), position=-1.0, marketPrice=0.7026942, marketValue=-70.27, averageCost=44.2042, unrealizedPNL=-26.07, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,307 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353810497, symbol='AAPL', lastTradeDateOrContractMonth='20191018', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  191018P00165000', tradingClass='AAPL'), position=-1.0, marketPrice=1.1640613, marketValue=-116.41, averageCost=69.4236, unrealizedPNL=-46.98, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,308 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353810507, symbol='AAPL', lastTradeDateOrContractMonth='20191018', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  191018P00170000', tradingClass='AAPL'), position=-1.0, marketPrice=1.50201915, marketValue=-150.2, averageCost=89.4132, unrealizedPNL=-60.79, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,309 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818580, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=350.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018C00350000', tradingClass='ADBE'), position=-1.0, marketPrice=0.2199308, marketValue=-21.99, averageCost=28.8545, unrealizedPNL=6.86, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,309 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818590, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=355.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018C00355000', tradingClass='ADBE'), position=-1.0, marketPrice=0.1438249, marketValue=-14.38, averageCost=18.8547, unrealizedPNL=4.47, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,309 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818594, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=360.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018C00360000', tradingClass='ADBE'), position=-1.0, marketPrice=0.0945375, marketValue=-9.45, averageCost=10.8549, unrealizedPNL=1.4, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,310 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818642, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=215.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018P00215000', tradingClass='ADBE'), position=-1.0, marketPrice=1.06912255, marketValue=-106.91, averageCost=64.2038, unrealizedPNL=-42.71, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,310 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818647, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=220.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018P00220000', tradingClass='ADBE'), position=-1.0, marketPrice=1.30649865, marketValue=-130.65, averageCost=76.2035, unrealizedPNL=-54.45, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,310 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353818648, symbol='ADBE', lastTradeDateOrContractMonth='20191018', strike=225.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  191018P00225000', tradingClass='ADBE'), position=-1.0, marketPrice=1.63588475, marketValue=-163.59, averageCost=92.2032, unrealizedPNL=-71.39, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,310 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353821439, symbol='AMGN', lastTradeDateOrContractMonth='20191018', strike=240.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  191018C00240000', tradingClass='AMGN'), position=-1.0, marketPrice=0.4258439, marketValue=-42.58, averageCost=9.2049, unrealizedPNL=-33.38, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,311 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353821444, symbol='AMGN', lastTradeDateOrContractMonth='20191018', strike=250.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  191018C00250000', tradingClass='AMGN'), position=-1.0, marketPrice=0.1834, marketValue=-18.34, averageCost=9.2049, unrealizedPNL=-9.14, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,311 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353821549, symbol='AMGN', lastTradeDateOrContractMonth='20191018', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  191018P00170000', tradingClass='AMGN'), position=-1.0, marketPrice=0.52176895, marketValue=-52.18, averageCost=75.2035, unrealizedPNL=23.03, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,311 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353854770, symbol='BLK', lastTradeDateOrContractMonth='20191018', strike=520.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   191018C00520000', tradingClass='BLK'), position=-1.0, marketPrice=0.400329, marketValue=-40.03, averageCost=9.7549, unrealizedPNL=-30.28, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,312 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353854804, symbol='BLK', lastTradeDateOrContractMonth='20191018', strike=310.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   191018P00310000', tradingClass='BLK'), position=-1.0, marketPrice=1.12076735, marketValue=-112.08, averageCost=119.7526, unrealizedPNL=7.68, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,312 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=353895302, symbol='CMCSA', lastTradeDateOrContractMonth='20191018', strike=37.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='CMCSA 191018P00037500', tradingClass='CMCSA'), position=-1.0, marketPrice=0.2862055, marketValue=-28.62, averageCost=31.2044, unrealizedPNL=2.58, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,312 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354064589, symbol='MSFT', lastTradeDateOrContractMonth='20191018', strike=120.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  191018P00120000', tradingClass='MSFT'), position=-1.0, marketPrice=1.44000005, marketValue=-144.0, averageCost=81.3834, unrealizedPNL=-62.62, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,312 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354094079, symbol='MRK', lastTradeDateOrContractMonth='20191018', strike=72.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MRK   191018P00072500', tradingClass='MRK'), position=-1.0, marketPrice=0.35368355, marketValue=-35.37, averageCost=35.2044, unrealizedPNL=-0.16, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,313 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354112063, symbol='PG', lastTradeDateOrContractMonth='20191018', strike=135.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PG    191018C00135000', tradingClass='PG'), position=-1.0, marketPrice=0.11404265, marketValue=-11.4, averageCost=9.2049, unrealizedPNL=-2.2, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,313 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354120753, symbol='QCOM', lastTradeDateOrContractMonth='20191018', strike=55.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='QCOM  191018P00055000', tradingClass='QCOM'), position=-1.0, marketPrice=0.23617235, marketValue=-23.62, averageCost=22.2046, unrealizedPNL=-1.41, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,313 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354125647, symbol='PYPL', lastTradeDateOrContractMonth='20191018', strike=130.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PYPL  191018C00130000', tradingClass='PYPL'), position=-1.0, marketPrice=0.15119015, marketValue=-15.12, averageCost=9.2049, unrealizedPNL=-5.91, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,313 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354125939, symbol='PYPL', lastTradeDateOrContractMonth='20191018', strike=90.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PYPL  191018P00090000', tradingClass='PYPL'), position=-1.0, marketPrice=0.7845423, marketValue=-78.45, averageCost=57.2039, unrealizedPNL=-21.25, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,314 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354142409, symbol='PEP', lastTradeDateOrContractMonth='20191018', strike=150.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   191018C00150000', tradingClass='PEP'), position=-1.0, marketPrice=0.1851149, marketValue=-18.51, averageCost=9.2049, unrealizedPNL=-9.31, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,314 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=354214415, symbol='TXN', lastTradeDateOrContractMonth='20191018', strike=145.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   191018C00145000', tradingClass='TXN'), position=-1.0, marketPrice=0.1236036, marketValue=-12.36, averageCost=9.2049, unrealizedPNL=-3.16, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,314 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356984551, symbol='ABT', lastTradeDateOrContractMonth='20190920', strike=75.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ABT   190920P00075000', tradingClass='ABT'), position=-1.0, marketPrice=0.29210775, marketValue=-29.21, averageCost=30.2045, unrealizedPNL=0.99, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,315 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356985531, symbol='ADBE', lastTradeDateOrContractMonth='20190920', strike=235.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  190920P00235000', tradingClass='ADBE'), position=-1.0, marketPrice=1.0152552, marketValue=-101.53, averageCost=57.323, unrealizedPNL=-44.2, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,316 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356985534, symbol='ADBE', lastTradeDateOrContractMonth='20190920', strike=240.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  190920P00240000', tradingClass='ADBE'), position=-1.0, marketPrice=1.34227215, marketValue=-134.23, averageCost=65.3228, unrealizedPNL=-68.9, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,316 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356994000, symbol='BA', lastTradeDateOrContractMonth='20190920', strike=265.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190920P00265000', tradingClass='BA'), position=-1.0, marketPrice=0.12146895, marketValue=-12.15, averageCost=9.2049, unrealizedPNL=-2.94, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,316 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356994019, symbol='BA', lastTradeDateOrContractMonth='20190920', strike=270.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190920P00270000', tradingClass='BA'), position=-1.0, marketPrice=0.15679115, marketValue=-15.68, averageCost=9.2049, unrealizedPNL=-6.47, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,317 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=356994034, symbol='BA', lastTradeDateOrContractMonth='20190920', strike=275.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190920P00275000', tradingClass='BA'), position=-1.0, marketPrice=0.1941958, marketValue=-19.42, averageCost=9.2049, unrealizedPNL=-10.21, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,317 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=357001605, symbol='CSCO', lastTradeDateOrContractMonth='20190920', strike=45.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='CSCO  190920P00045000', tradingClass='CSCO'), position=-1.0, marketPrice=0.6877027, marketValue=-68.77, averageCost=25.3246, unrealizedPNL=-43.45, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,318 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=357006291, symbol='MMM', lastTradeDateOrContractMonth='20190920', strike=125.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MMM   190920P00125000', tradingClass='MMM'), position=-1.0, marketPrice=0.14647355, marketValue=-14.65, averageCost=9.324, unrealizedPNL=-5.32, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,318 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=357006300, symbol='MMM', lastTradeDateOrContractMonth='20190920', strike=130.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MMM   190920P00130000', tradingClass='MMM'), position=-1.0, marketPrice=0.241962, marketValue=-24.2, averageCost=9.324, unrealizedPNL=-14.87, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,319 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=357007924, symbol='MSFT', lastTradeDateOrContractMonth='20190920', strike=120.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190920P00120000', tradingClass='MSFT'), position=-1.0, marketPrice=0.61016135, marketValue=-61.02, averageCost=35.2044, unrealizedPNL=-25.81, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,319 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397554, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=182.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00182500', tradingClass='AAPL'), position=-1.0, marketPrice=0.0382355, marketValue=-3.82, averageCost=17.2047, unrealizedPNL=13.38, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,319 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397560, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=185.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00185000', tradingClass='AAPL'), position=-1.0, marketPrice=0.065815, marketValue=-6.58, averageCost=19.2047, unrealizedPNL=12.62, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,320 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397575, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=187.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00187500', tradingClass='AAPL'), position=-1.0, marketPrice=0.09584375, marketValue=-9.58, averageCost=19.9147, unrealizedPNL=10.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,320 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397581, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=190.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00190000', tradingClass='AAPL'), position=-1.0, marketPrice=0.14903345, marketValue=-14.9, averageCost=25.4745, unrealizedPNL=10.57, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,320 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397587, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=192.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00192500', tradingClass='AAPL'), position=-1.0, marketPrice=0.23, marketValue=-23.0, averageCost=32.9144, unrealizedPNL=9.91, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,321 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374397600, symbol='AAPL', lastTradeDateOrContractMonth='20190830', strike=195.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190830P00195000', tradingClass='AAPL'), position=-1.0, marketPrice=0.36, marketValue=-36.0, averageCost=43.9142, unrealizedPNL=7.91, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,321 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374398024, symbol='ACN', lastTradeDateOrContractMonth='20190830', strike=167.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ACN   190830P00167500', tradingClass='ACN'), position=-1.0, marketPrice=0.0009681, marketValue=-0.1, averageCost=9.7549, unrealizedPNL=9.66, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,321 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374398038, symbol='ACN', lastTradeDateOrContractMonth='20190830', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ACN   190830P00170000', tradingClass='ACN'), position=-1.0, marketPrice=0.0028522, marketValue=-0.29, averageCost=9.7549, unrealizedPNL=9.47, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,322 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374398053, symbol='ACN', lastTradeDateOrContractMonth='20190830', strike=172.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ACN   190830P00172500', tradingClass='ACN'), position=-1.0, marketPrice=0.00827805, marketValue=-0.83, averageCost=9.7549, unrealizedPNL=8.93, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,322 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374413034, symbol='BA', lastTradeDateOrContractMonth='20190830', strike=395.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190830C00395000', tradingClass='BA'), position=-1.0, marketPrice=0.02279575, marketValue=-2.28, averageCost=9.2049, unrealizedPNL=6.93, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,323 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374413044, symbol='BA', lastTradeDateOrContractMonth='20190830', strike=400.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190830C00400000', tradingClass='BA'), position=-1.0, marketPrice=0.018196, marketValue=-1.82, averageCost=9.2049, unrealizedPNL=7.39, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,323 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374418023, symbol='CMCSA', lastTradeDateOrContractMonth='20190830', strike=40.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='CMCSA 190830P00040500', tradingClass='CMCSA'), position=-1.0, marketPrice=0.0105644, marketValue=-1.06, averageCost=13.2048, unrealizedPNL=12.15, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,323 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374425996, symbol='COST', lastTradeDateOrContractMonth='20190830', strike=290.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190830C00290000', tradingClass='COST'), position=-1.0, marketPrice=9.57954885, marketValue=-957.95, averageCost=9.2049, unrealizedPNL=-948.75, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,324 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374426008, symbol='COST', lastTradeDateOrContractMonth='20190830', strike=292.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190830C00292500', tradingClass='COST'), position=-1.0, marketPrice=7.6500001, marketValue=-765.0, averageCost=9.2049, unrealizedPNL=-755.8, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,324 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374454367, symbol='HON', lastTradeDateOrContractMonth='20190830', strike=150.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190830P00150000', tradingClass='HON'), position=-1.0, marketPrice=0.1199994, marketValue=-12.0, averageCost=22.2046, unrealizedPNL=10.2, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,324 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374458895, symbol='JNJ', lastTradeDateOrContractMonth='20190830', strike=142.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='JNJ   190830C00142000', tradingClass='JNJ'), position=-1.0, marketPrice=0.00379415, marketValue=-0.38, averageCost=9.2049, unrealizedPNL=8.83, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,325 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466464, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=300.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830C00300000', tradingClass='MA'), position=-1.0, marketPrice=0.0028319, marketValue=-0.28, averageCost=14.0448, unrealizedPNL=13.76, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,326 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466505, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00250000', tradingClass='MA'), position=-1.0, marketPrice=0.10581225, marketValue=-10.58, averageCost=24.9046, unrealizedPNL=14.32, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,326 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466508, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00252500', tradingClass='MA'), position=-1.0, marketPrice=0.14679985, marketValue=-14.68, averageCost=30.9044, unrealizedPNL=16.22, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,327 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466519, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=255.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00255000', tradingClass='MA'), position=-1.0, marketPrice=0.1834856, marketValue=-18.35, averageCost=38.9043, unrealizedPNL=20.56, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,327 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374471714, symbol='MSFT', lastTradeDateOrContractMonth='20190830', strike=125.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190830P00125000', tradingClass='MSFT'), position=-1.0, marketPrice=0.07961575, marketValue=-7.96, averageCost=16.2047, unrealizedPNL=8.24, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,328 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374481953, symbol='PEP', lastTradeDateOrContractMonth='20190830', strike=137.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190830C00137000', tradingClass='PEP'), position=-1.0, marketPrice=0.1571229, marketValue=-15.71, averageCost=9.2049, unrealizedPNL=-6.51, realizedPNL=0.0, account='U8898867')
2019-08-28 10:04:53,328 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374481968, symbol='PEP', lastTradeDateOrContractMonth='20190830', strike=138.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190830C00138000', tradingClass='PEP'), position=-1.0, marketPrice=0.0707157, marketValue=-7.07, averageCost=9.2049, unrealizedPNL=2.13, realizedPNL=0.0, account='U8898867')
